Campaign,Date,City/Location,Channel,Device,Ad,Impressions,"CTR, %",Clicks,Daily Average CPC,"Spend, INR",Conversions,"Total conversion value, INR",Likes (Reactions),Shares,Comments
Heritage Exclusive Sale,9/8/2023,Ahmedabad,YouTube,Laptop,Fresh Deals,2593,1.0%,26,25,664,28,5747,103,50,16
Heritage Exclusive Sale,9/9/2023,Ahmedabad,YouTube,Laptop,Fresh Deals,1583,0.6%,9,15,133,10,3944,89,13,20
Heritage Exclusive Sale,9/10/2023,Ahmedabad,YouTube,Laptop,Fresh Deals,2186,0.8%,17,55,930,17,18482,89,50,13
Heritage Exclusive Sale,9/11/2023,Ahmedabad,YouTube,Laptop,Fresh Deals,4592,1.0%,47,8,385,0,0,120,43,7
Heritage Exclusive Sale,9/12/2023,Ahmedabad,YouTube,Laptop,Fresh Deals,1942,0.9%,18,31,552,14,9072,72,17,16
Heritage Exclusive Sale,9/13/2023,Ahmedabad,YouTube,Laptop,Fresh Deals,2651,0.8%,21,51,1056,24,12340,128,57,7
Heritage Exclusive Sale,9/14/2023,Ahmedabad,YouTube,Laptop,Fresh Deals,5317,0.8%,40,18,702,7,4186,112,43,29
Heritage Exclusive Sale,9/15/2023,Ahmedabad,YouTube,Laptop,Fresh Deals,5483,0.8%,41,11,469,14,3550,80,54,20
Heritage Exclusive Sale,9/16/2023,Ahmedabad,YouTube,Laptop,Fresh Deals,2845,1.1%,31,67,2096,7,8001,89,23,16
Heritage Exclusive Sale,9/17/2023,Ahmedabad,YouTube,Laptop,Fresh Deals,2609,1.0%,25,17,439,10,3663,120,64,27
Heritage Exclusive Sale,9/18/2023,Ahmedabad,YouTube,Laptop,Fresh Deals,1519,1.0%,15,31,479,10,5466,77,23,13
Heritage Exclusive Sale,9/19/2023,Ahmedabad,YouTube,Laptop,Fresh Deals,3343,0.9%,29,20,564,14,16904,77,47,18
Heritage Exclusive Sale,9/20/2023,Ahmedabad,YouTube,Laptop,Fresh Deals,2041,0.7%,14,44,599,14,10931,120,23,16
Heritage Exclusive Sale,9/21/2023,Ahmedabad,YouTube,Laptop,Fresh Deals,5570,0.8%,43,46,1978,0,0,93,10,4
Heritage Exclusive Sale,9/22/2023,Ahmedabad,YouTube,Laptop,Fresh Deals,2422,0.9%,21,44,907,7,1046,123,37,9
Heritage Exclusive Sale,9/23/2023,Ahmedabad,YouTube,Laptop,Fresh Deals,4194,1.0%,44,17,740,17,80,140,67,25
Spice Bazaar ,9/24/2023,Ahmedabad,YouTube,Laptop,Fresh Deals,6978,0.8%,56,28,1558,24,11551,136,43,11
Spice Bazaar ,9/25/2023,Ahmedabad,YouTube,Laptop,Fresh Deals,9849,1.5%,145,34,4897,17,9410,156,60,13
Spice Bazaar ,9/26/2023,Ahmedabad,YouTube,Laptop,Fresh Deals,8073,1.1%,85,59,4985,14,11495,161,27,13
Spice Bazaar ,9/27/2023,Ahmedabad,YouTube,Laptop,Fresh Deals,6397,0.9%,60,67,4040,0,0,120,37,11
Spice Bazaar ,9/28/2023,Ahmedabad,YouTube,Laptop,Fresh Deals,10756,1.1%,113,23,2583,14,21525,102,50,11
Spice Bazaar ,9/29/2023,Ahmedabad,YouTube,Laptop,Fresh Deals,10967,1.1%,119,57,6755,3,21581,125,50,18
Spice Bazaar ,9/30/2023,Ahmedabad,YouTube,Laptop,Fresh Deals,7515,1.3%,99,58,5727,7,14030,121,74,11
Spice Bazaar ,10/1/2023,Ahmedabad,YouTube,Laptop,Fresh Deals,9516,0.9%,85,67,5695,3,15326,120,27,7
Spice Bazaar ,10/2/2023,Ahmedabad,YouTube,Laptop,Fresh Deals,6827,0.8%,56,27,1509,3,13298,131,70,13
Spice Bazaar ,10/3/2023,Ahmedabad,YouTube,Laptop,Fresh Deals,5746,1.1%,66,21,1369,7,5015,125,40,18
Spice Bazaar ,10/4/2023,Ahmedabad,YouTube,Laptop,Fresh Deals,11052,1.1%,121,57,6917,3,14876,86,57,20
Spice Bazaar ,10/5/2023,Ahmedabad,YouTube,Laptop,Fresh Deals,10097,1.1%,108,41,4376,14,7494,143,17,22
Spice Bazaar ,10/6/2023,Ahmedabad,YouTube,Laptop,Fresh Deals,9550,0.9%,88,33,2858,24,10875,117,74,0
Spice Bazaar ,10/7/2023,Ahmedabad,YouTube,Laptop,Fresh Deals,8055,1.3%,107,61,6486,21,12734,125,37,25
Spice Bazaar ,10/8/2023,Ahmedabad,YouTube,Laptop,Fresh Deals,6283,0.9%,54,70,3795,10,12509,123,70,4
Spice Bazaar ,10/9/2023,Ahmedabad,YouTube,Laptop,Fresh Deals,8747,1.0%,86,63,5477,10,17468,145,50,16
Spice Bazaar ,10/10/2023,Ahmedabad,YouTube,Laptop,Fresh Deals,7940,0.9%,69,64,4395,17,10650,121,23,11
Spice Bazaar ,10/11/2023,Ahmedabad,YouTube,Laptop,Fresh Deals,9539,0.9%,81,56,4577,7,6424,124,33,11
Spice Bazaar ,10/12/2023,Ahmedabad,YouTube,Laptop,Fresh Deals,5739,0.9%,51,22,1108,17,8959,124,23,16
Spice Bazaar ,10/13/2023,Ahmedabad,YouTube,Laptop,Fresh Deals,10515,1.3%,132,41,5458,0,0,117,50,18
Spice Bazaar ,10/14/2023,Ahmedabad,YouTube,Laptop,Fresh Deals,6290,1.0%,63,50,3161,3,8339,99,33,11
Spice Bazaar ,10/15/2023,Ahmedabad,YouTube,Laptop,Fresh Deals,8954,1.1%,98,65,6404,10,22144,164,37,20
Spice Bazaar ,10/16/2023,Ahmedabad,YouTube,Laptop,Fresh Deals,10786,1.3%,142,16,2210,7,12002,99,33,20
Spice Bazaar ,10/17/2023,Ahmedabad,YouTube,Laptop,Fresh Deals,8355,1.4%,120,29,3473,10,15552,111,20,18
Spice Bazaar ,10/18/2023,Ahmedabad,YouTube,Laptop,Fresh Deals,6971,1.2%,81,50,4074,14,3381,127,17,0
Spice Bazaar ,10/19/2023,Ahmedabad,YouTube,Laptop,Fresh Deals,5580,1.4%,78,16,1237,7,5409,100,47,2
Spice Bazaar ,10/20/2023,Ahmedabad,YouTube,Laptop,Fresh Deals,7974,0.9%,73,67,4891,7,9128,142,77,11
Spice Bazaar ,10/21/2023,Ahmedabad,YouTube,Laptop,Fresh Deals,5939,1.2%,69,17,1183,14,8790,149,67,4
Spice Bazaar ,10/22/2023,Ahmedabad,YouTube,Laptop,Fresh Deals,10345,1.1%,115,58,6615,10,20961,170,64,22
Spice Bazaar ,10/23/2023,Ahmedabad,YouTube,Laptop,Fresh Deals,5809,1.1%,65,45,2875,7,8452,156,57,22
Spice Bazaar ,10/24/2023,Ahmedabad,YouTube,Laptop,Fresh Deals,10038,1.2%,116,49,5735,7,6424,86,47,20
Spice Bazaar ,10/25/2023,Ahmedabad,YouTube,Laptop,Fresh Deals,9224,0.7%,67,45,2997,17,12509,100,74,2
Spice Bazaar ,10/26/2023,Ahmedabad,YouTube,Laptop,Fresh Deals,9849,1.2%,117,24,2781,7,3944,137,70,20
Spice Bazaar ,10/27/2023,Ahmedabad,YouTube,Laptop,Fresh Deals,7530,1.5%,111,44,4895,7,13805,97,60,13
Spice Bazaar ,10/28/2023,Ahmedabad,YouTube,Laptop,Fresh Deals,9838,1.3%,128,49,6289,10,7663,103,43,4
Spice Bazaar ,10/29/2023,Ahmedabad,YouTube,Laptop,Fresh Deals,10793,0.9%,102,58,5889,7,18313,75,37,2
Spice Bazaar ,10/30/2023,Ahmedabad,YouTube,Laptop,Fresh Deals,10667,1.4%,145,48,6877,7,8283,86,27,11
Spice Bazaar ,10/31/2023,Ahmedabad,YouTube,Laptop,Fresh Deals,5905,1.1%,68,23,1583,21,7438,142,74,7
Spice Bazaar ,11/1/2023,Ahmedabad,YouTube,Laptop,Fresh Deals,9080,1.4%,127,16,2071,7,6536,152,23,4
Spice Bazaar ,11/2/2023,Ahmedabad,YouTube,Laptop,Fresh Deals,8599,0.9%,81,43,3506,3,3622,170,60,16
Spice Bazaar ,11/3/2023,Ahmedabad,YouTube,Laptop,Fresh Deals,5924,1.4%,84,17,1389,3,14199,94,43,2
Spice Bazaar ,11/4/2023,Ahmedabad,YouTube,Laptop,Fresh Deals,10804,1.4%,147,46,6679,14,9466,97,64,9
Spice Bazaar ,11/5/2023,Ahmedabad,YouTube,Laptop,Fresh Deals,8695,1.2%,108,34,3733,7,26032,105,70,11
Spice Bazaar ,11/6/2023,Ahmedabad,YouTube,Laptop,Fresh Deals,6172,1.1%,66,20,1327,17,9297,151,17,25
Spice Bazaar ,11/7/2023,Ahmedabad,YouTube,Laptop,Fresh Deals,10456,0.7%,73,15,1112,17,12171,145,20,16
Spice Bazaar ,11/8/2023,Ahmedabad,YouTube,Laptop,Fresh Deals,8736,1.0%,88,35,3099,0,0,140,40,4
Spice Bazaar ,11/9/2023,Ahmedabad,YouTube,Laptop,Fresh Deals,6009,0.9%,57,21,1179,28,15439,103,60,16
Spice Bazaar ,11/10/2023,Ahmedabad,YouTube,Laptop,Fresh Deals,7378,1.0%,75,51,3871,17,5466,170,87,4
Spice Bazaar ,11/11/2023,Ahmedabad,YouTube,Laptop,Fresh Deals,9402,0.9%,89,67,5966,10,2817,102,30,11
Spice Bazaar ,11/12/2023,Ahmedabad,YouTube,Laptop,Fresh Deals,7940,0.8%,61,16,960,7,9523,114,67,18
Spice Bazaar ,11/13/2023,Ahmedabad,YouTube,Laptop,Fresh Deals,7811,1.3%,99,48,4735,21,7551,93,80,4
Spice Bazaar ,11/14/2023,Ahmedabad,YouTube,Laptop,Fresh Deals,11089,1.2%,136,59,7939,3,11833,128,50,11
Spice Bazaar ,11/15/2023,Ahmedabad,YouTube,Laptop,Fresh Deals,9117,0.9%,83,20,1617,7,9804,142,57,16
Spice Bazaar ,11/16/2023,Ahmedabad,YouTube,Laptop,Fresh Deals,11063,0.8%,88,63,5589,17,2334,84,37,11
Spice Bazaar ,11/17/2023,Ahmedabad,YouTube,Laptop,Fresh Deals,10290,1.0%,104,19,1960,28,2173,90,60,0
Spice Bazaar ,11/18/2023,Ahmedabad,YouTube,Laptop,Fresh Deals,10475,1.2%,121,31,3780,3,16397,158,10,25
Spice Bazaar ,11/19/2023,Ahmedabad,YouTube,Laptop,Fresh Deals,8355,1.3%,109,15,1591,3,10199,81,54,16
Spice Bazaar ,11/20/2023,Ahmedabad,YouTube,Laptop,Fresh Deals,8614,1.0%,83,51,4244,24,7212,140,37,11
Spice Bazaar ,11/21/2023,Ahmedabad,YouTube,Laptop,Fresh Deals,7655,1.0%,76,47,3515,3,2254,151,64,11
Spice Bazaar ,11/22/2023,Ahmedabad,YouTube,Laptop,Fresh Deals,8188,1.3%,109,10,1102,10,11720,90,33,9
Spice Bazaar ,11/23/2023,Ahmedabad,YouTube,Laptop,Fresh Deals,9132,0.8%,71,27,1931,10,4105,143,74,20
Spice Bazaar ,11/24/2023,Ahmedabad,YouTube,Laptop,Fresh Deals,9890,0.9%,89,24,2165,7,21806,97,37,9
Spice Bazaar ,11/25/2023,Ahmedabad,YouTube,Laptop,Fresh Deals,10379,1.2%,129,59,7609,17,12509,143,70,7
Spice Bazaar ,11/26/2023,Ahmedabad,YouTube,Laptop,Fresh Deals,10889,1.0%,105,57,6014,21,5466,134,27,13
Spice Bazaar ,11/27/2023,Ahmedabad,YouTube,Laptop,Fresh Deals,7844,1.2%,92,41,3817,17,1449,125,90,20
Spice Bazaar ,11/28/2023,Ahmedabad,YouTube,Laptop,Fresh Deals,7859,1.1%,88,14,1204,3,161,165,27,2
Spice Bazaar ,11/29/2023,Ahmedabad,YouTube,Laptop,Fresh Deals,7259,0.9%,68,41,2748,28,14312,142,54,13
Spice Bazaar ,11/30/2023,Ahmedabad,YouTube,Laptop,Fresh Deals,7729,1.0%,80,19,1505,10,10030,143,84,2
Spice Bazaar ,12/1/2023,Ahmedabad,YouTube,Laptop,Fresh Deals,7289,1.1%,77,16,1250,14,4001,167,54,2
Spice Bazaar ,12/2/2023,Ahmedabad,YouTube,Laptop,Fresh Deals,7807,0.9%,74,20,1484,17,8452,143,23,18
Spice Bazaar ,12/3/2023,Ahmedabad,YouTube,Laptop,Fresh Deals,9380,1.0%,97,48,4660,21,20510,115,64,9
Spice Bazaar ,12/4/2023,Ahmedabad,YouTube,Laptop,Fresh Deals,8388,1.2%,97,25,2396,7,22539,112,37,4
Spice Bazaar ,12/5/2023,Ahmedabad,YouTube,Laptop,Fresh Deals,5835,1.0%,61,18,1089,10,29864,97,64,16
Spice Bazaar ,12/6/2023,Ahmedabad,YouTube,Laptop,Fresh Deals,8517,1.1%,92,53,4864,14,13467,120,50,2
Spice Bazaar ,12/7/2023,Ahmedabad,YouTube,Laptop,Fresh Deals,6519,0.8%,55,41,2266,14,20905,103,57,16
Spice Bazaar ,12/8/2023,Ahmedabad,YouTube,Laptop,Fresh Deals,8654,0.8%,72,70,5001,21,25694,112,37,13
Spice Bazaar ,12/9/2023,Ahmedabad,YouTube,Laptop,Fresh Deals,6231,1.2%,77,22,1676,10,16679,154,64,13
Spice Bazaar ,12/10/2023,Ahmedabad,YouTube,Laptop,Fresh Deals,8055,1.1%,87,40,3499,17,9917,83,64,2
Spice Bazaar ,12/11/2023,Ahmedabad,YouTube,Laptop,Fresh Deals,10815,0.8%,90,36,3271,21,20736,111,60,4
Spice Bazaar ,12/12/2023,Ahmedabad,YouTube,Laptop,Fresh Deals,9261,1.4%,129,13,1634,14,4564,174,27,11
Spice Bazaar ,12/13/2023,Ahmedabad,YouTube,Laptop,Fresh Deals,11019,1.1%,125,36,4508,31,10819,121,27,4
Spice Bazaar ,12/14/2023,Ahmedabad,YouTube,Laptop,Fresh Deals,9050,1.3%,115,47,5411,24,6987,137,43,16
Spice Bazaar ,12/15/2023,Ahmedabad,YouTube,Laptop,Fresh Deals,5572,1.3%,75,47,3489,10,11326,149,13,11
Spice Bazaar ,12/16/2023,Ahmedabad,YouTube,Laptop,Fresh Deals,7348,0.9%,64,11,711,14,11608,124,40,13
Spice Bazaar ,12/17/2023,Ahmedabad,YouTube,Laptop,Fresh Deals,5717,1.3%,74,66,4870,10,19947,143,67,20
Spice Bazaar ,12/18/2023,Ahmedabad,YouTube,Laptop,Fresh Deals,8029,1.0%,77,49,3805,24,18989,78,60,16
Spice Bazaar ,12/19/2023,Ahmedabad,YouTube,Laptop,Fresh Deals,7944,0.9%,71,40,2829,28,11777,97,20,7
Spice Bazaar ,12/20/2023,Ahmedabad,YouTube,Laptop,Fresh Deals,6719,0.9%,57,18,1044,24,21750,124,57,7
Spice Bazaar ,12/21/2023,Ahmedabad,YouTube,Laptop,Fresh Deals,7126,1.1%,79,46,3630,17,7945,123,77,11
Spice Bazaar ,12/22/2023,Ahmedabad,YouTube,Laptop,Fresh Deals,8329,1.4%,120,19,2295,10,22088,86,50,0
Spice Bazaar ,12/23/2023,Ahmedabad,YouTube,Laptop,Fresh Deals,5879,1.4%,83,24,2027,10,11495,155,47,20
Festival Delight,3/24/2023,Varanasi,YouTube,Laptop,Fresh Deals,7545,0.7%,53,59,3157,24,14932,112,37,13
Festival Delight,3/25/2023,Varanasi,YouTube,Laptop,Fresh Deals,6778,0.6%,41,19,761,21,21412,86,33,20
Festival Delight,3/26/2023,Varanasi,YouTube,Laptop,Fresh Deals,8581,1.1%,94,19,1780,17,3832,102,10,11
Festival Delight,3/27/2023,Varanasi,YouTube,Laptop,Fresh Deals,8399,1.0%,85,56,4717,17,4830,75,30,22
Festival Delight,3/28/2023,Varanasi,YouTube,Laptop,Fresh Deals,6368,1.2%,74,30,2226,7,4830,100,17,16
Festival Delight,3/29/2023,Varanasi,YouTube,Laptop,Fresh Deals,6661,1.0%,64,31,1963,28,11495,96,30,20
Festival Delight,3/30/2023,Varanasi,YouTube,Laptop,Fresh Deals,9684,0.9%,89,26,2318,31,4347,123,7,9
Festival Delight,3/31/2023,Varanasi,YouTube,Laptop,Fresh Deals,6727,1.3%,91,63,5685,10,4226,100,10,22
Festival Delight,4/1/2023,Varanasi,YouTube,Laptop,Fresh Deals,6130,1.4%,87,30,2621,24,14650,92,3,2
Festival Delight,4/2/2023,Varanasi,YouTube,Laptop,Fresh Deals,9237,1.2%,109,27,2938,31,9692,130,33,16
Festival Delight,4/3/2023,Varanasi,YouTube,Laptop,Fresh Deals,6151,1.1%,67,27,1807,7,15214,68,20,13
Festival Delight,4/4/2023,Varanasi,YouTube,Laptop,Fresh Deals,5565,1.5%,81,28,2297,10,9466,125,43,11
Festival Delight,4/5/2023,Varanasi,YouTube,Laptop,Fresh Deals,8450,1.2%,100,15,1457,3,12960,61,10,18
Festival Delight,4/6/2023,Varanasi,YouTube,Laptop,Fresh Deals,7094,0.8%,55,27,1465,21,4057,99,10,25
Festival Delight,4/7/2023,Varanasi,YouTube,Laptop,Fresh Deals,5778,1.5%,84,32,2686,17,16622,118,13,11
Festival Delight,4/8/2023,Varanasi,YouTube,Laptop,Fresh Deals,7903,1.3%,106,7,761,21,4025,112,33,11
Festival Delight,4/9/2023,Varanasi,YouTube,Laptop,Fresh Deals,8889,1.1%,96,13,1246,10,3381,89,23,13
Festival Delight,4/10/2023,Varanasi,YouTube,Laptop,Fresh Deals,7888,1.3%,104,50,5197,21,2415,52,40,16
Festival Delight,4/11/2023,Varanasi,YouTube,Laptop,Fresh Deals,6383,0.9%,60,32,1898,14,4749,58,7,11
Festival Delight,4/12/2023,Varanasi,YouTube,Laptop,Fresh Deals,5992,1.3%,80,40,3200,3,8452,109,0,11
Festival Delight,4/13/2023,Varanasi,YouTube,Laptop,Fresh Deals,9295,1.4%,133,33,4342,14,15552,89,17,16
Festival Delight,4/14/2023,Varanasi,YouTube,Laptop,Fresh Deals,6684,0.9%,62,17,1032,10,5522,131,33,11
Festival Delight,4/15/2023,Varanasi,YouTube,Laptop,Fresh Deals,6185,1.2%,76,24,1862,24,3606,52,17,13
Festival Delight,4/16/2023,Varanasi,YouTube,Laptop,Fresh Deals,9283,1.1%,105,49,5132,0,0,49,23,20
Festival Delight,4/17/2023,Varanasi,YouTube,Laptop,Fresh Deals,8007,1.5%,117,11,1329,14,1771,120,27,16
Festival Delight,4/18/2023,Varanasi,YouTube,Laptop,Fresh Deals,7763,1.4%,105,58,6136,7,11608,97,37,9
Festival Delight,4/19/2023,Varanasi,YouTube,Laptop,Fresh Deals,7865,1.1%,87,16,1364,24,80,125,37,7
Festival Delight,4/20/2023,Varanasi,YouTube,Laptop,Fresh Deals,6580,1.7%,109,23,2559,24,483,69,33,13
Festival Delight,4/21/2023,Varanasi,YouTube,Laptop,Fresh Deals,7262,1.5%,112,40,4461,24,885,109,33,9
Festival Delight,4/22/2023,Varanasi,YouTube,Laptop,Fresh Deals,8805,1.1%,98,26,2545,7,7269,114,30,13
Festival Delight,4/23/2023,Varanasi,YouTube,Laptop,Fresh Deals,5213,1.1%,58,47,2740,0,0,86,43,13
Festival Delight,4/24/2023,Varanasi,YouTube,Laptop,Fresh Deals,9276,1.3%,125,62,7799,21,8903,123,10,25
Festival Delight,4/25/2023,Varanasi,YouTube,Laptop,Fresh Deals,7958,1.1%,85,29,2483,21,2576,75,17,25
Festival Delight,4/26/2023,Varanasi,YouTube,Laptop,Fresh Deals,5313,1.0%,51,50,2554,14,805,99,13,13
Festival Delight,4/27/2023,Varanasi,YouTube,Laptop,Fresh Deals,7097,1.1%,75,12,901,7,8058,123,3,20
Festival Delight,4/28/2023,Varanasi,YouTube,Laptop,Fresh Deals,8874,1.4%,127,40,5098,31,7325,105,13,7
Festival Delight,4/29/2023,Varanasi,YouTube,Laptop,Fresh Deals,5808,1.3%,76,20,1538,7,17017,96,27,11
Festival Delight,4/30/2023,Varanasi,YouTube,Laptop,Fresh Deals,7209,1.0%,73,17,1255,3,3300,103,17,2
Festival Delight,5/1/2023,Varanasi,YouTube,Laptop,Fresh Deals,9132,1.1%,98,19,1823,24,9692,115,37,13
Festival Delight,5/2/2023,Varanasi,YouTube,Laptop,Fresh Deals,5588,1.0%,58,52,2983,3,12509,102,37,11
Festival Delight,5/3/2023,Varanasi,YouTube,Laptop,Fresh Deals,8213,1.6%,128,42,5415,17,5184,68,10,22
Festival Delight,5/4/2023,Varanasi,YouTube,Laptop,Fresh Deals,5875,1.2%,68,29,1965,24,3300,130,10,20
Festival Delight,5/5/2023,Varanasi,YouTube,Laptop,Fresh Deals,7966,1.2%,93,36,3356,14,8001,102,10,2
Festival Delight,5/6/2023,Varanasi,YouTube,Laptop,Fresh Deals,8669,0.7%,60,35,2099,21,13129,90,40,7
Festival Delight,5/7/2023,Varanasi,YouTube,Laptop,Fresh Deals,9220,1.0%,96,17,1596,21,7100,112,33,9
Festival Delight,5/8/2023,Varanasi,YouTube,Laptop,Fresh Deals,7976,1.1%,89,60,5384,10,5128,127,10,16
Festival Delight,5/9/2023,Varanasi,YouTube,Laptop,Fresh Deals,7942,1.0%,83,51,4258,24,15495,96,7,7
Festival Delight,5/10/2023,Varanasi,YouTube,Laptop,Fresh Deals,9325,0.9%,87,25,2203,10,24624,140,20,20
Festival Delight,5/11/2023,Varanasi,YouTube,Laptop,Fresh Deals,5103,1.2%,63,25,1577,21,11044,143,7,11
Festival Delight,5/12/2023,Varanasi,YouTube,Laptop,Fresh Deals,9069,1.2%,111,38,4257,7,15326,105,30,20
Festival Delight,5/13/2023,Varanasi,YouTube,Laptop,Fresh Deals,6940,1.5%,104,65,6753,0,0,96,13,20
Festival Delight,5/14/2023,Varanasi,YouTube,Laptop,Fresh Deals,6053,1.1%,64,28,1806,17,17186,94,3,11
Festival Delight,5/15/2023,Varanasi,YouTube,Laptop,Fresh Deals,6023,1.1%,67,33,2198,7,3550,108,27,18
Festival Delight,5/16/2023,Varanasi,YouTube,Laptop,Fresh Deals,8449,1.0%,85,27,2275,7,9635,117,20,9
Festival Delight,5/17/2023,Varanasi,YouTube,Laptop,Fresh Deals,8055,0.9%,70,22,1516,17,9973,127,20,9
Festival Delight,5/18/2023,Varanasi,YouTube,Laptop,Fresh Deals,6722,1.7%,112,25,2814,3,21356,117,43,20
Festival Delight,5/19/2023,Varanasi,YouTube,Laptop,Fresh Deals,7914,1.5%,121,16,1925,21,11664,97,20,9
Festival Delight,5/20/2023,Varanasi,YouTube,Laptop,Fresh Deals,8768,1.2%,106,42,4458,28,8959,86,23,16
Festival Delight,5/21/2023,Varanasi,YouTube,Laptop,Fresh Deals,5924,1.0%,57,28,1617,3,16566,128,7,7
Festival Delight,5/22/2023,Varanasi,YouTube,Laptop,Fresh Deals,7586,1.1%,81,48,3839,0,0,68,47,7
Festival Delight,5/23/2023,Varanasi,YouTube,Laptop,Fresh Deals,6235,1.0%,62,28,1742,7,13073,66,54,9
Festival Delight,5/24/2023,Varanasi,YouTube,Laptop,Fresh Deals,8282,1.2%,97,19,1792,10,11777,123,13,7
Festival Delight,5/25/2023,Varanasi,YouTube,Laptop,Fresh Deals,9023,1.2%,111,52,5831,14,9241,142,37,22
Festival Delight,5/26/2023,Varanasi,YouTube,Laptop,Fresh Deals,8018,1.5%,121,38,4548,7,12058,120,30,13
Festival Delight,5/27/2023,Varanasi,YouTube,Laptop,Fresh Deals,6135,0.9%,56,48,2647,14,13861,133,30,16
Festival Delight,5/28/2023,Varanasi,YouTube,Laptop,Fresh Deals,5736,1.2%,69,66,4611,24,9297,90,10,11
Festival Delight,5/29/2023,Varanasi,YouTube,Laptop,Fresh Deals,7216,1.1%,77,46,3552,7,18313,87,17,4
Festival Delight,5/30/2023,Varanasi,YouTube,Laptop,Fresh Deals,5762,1.0%,57,20,1166,21,10988,133,10,11
Festival Delight,5/31/2023,Varanasi,YouTube,Laptop,Fresh Deals,6743,1.3%,85,63,5366,17,17299,94,7,22
Festival Delight,6/1/2023,Varanasi,YouTube,Laptop,Fresh Deals,9582,0.7%,64,54,3462,7,7100,115,13,25
Festival Delight,6/2/2023,Varanasi,YouTube,Laptop,Fresh Deals,7622,1.0%,74,47,3509,21,20961,72,54,20
Festival Delight,6/3/2023,Varanasi,YouTube,Laptop,Fresh Deals,5655,1.3%,72,49,3521,10,14369,102,23,11
Festival Delight,6/4/2023,Varanasi,YouTube,Laptop,Fresh Deals,6309,1.5%,97,42,4037,3,14538,133,10,16
Festival Delight,6/5/2023,Varanasi,YouTube,Laptop,Fresh Deals,5995,0.9%,55,28,1561,0,0,112,37,25
Festival Delight,6/6/2023,Varanasi,YouTube,Laptop,Fresh Deals,8178,1.6%,132,60,7951,7,7663,115,17,22
Festival Delight,6/7/2023,Varanasi,YouTube,Laptop,Fresh Deals,6492,1.1%,73,28,2037,17,20848,131,40,9
Festival Delight,6/8/2023,Varanasi,YouTube,Laptop,Fresh Deals,7949,1.1%,84,42,3545,3,14369,92,40,9
Festival Delight,6/9/2023,Varanasi,YouTube,Laptop,Fresh Deals,6607,1.1%,72,71,5122,7,18595,149,57,13
Festival Delight,6/10/2023,Varanasi,YouTube,Laptop,Fresh Deals,8923,1.1%,100,62,6219,17,15552,127,20,22
Festival Delight,6/11/2023,Varanasi,YouTube,Laptop,Fresh Deals,6090,1.1%,68,48,3256,7,3381,109,54,20
Festival Delight,6/12/2023,Varanasi,YouTube,Laptop,Fresh Deals,8045,1.0%,79,21,1653,14,26032,123,37,20
Festival Delight,6/13/2023,Varanasi,YouTube,Laptop,Fresh Deals,8686,1.3%,110,40,4406,17,3944,86,57,18
Festival Delight,6/14/2023,Varanasi,YouTube,Laptop,Fresh Deals,7816,1.4%,109,36,3926,17,12115,103,10,18
Festival Delight,6/15/2023,Varanasi,YouTube,Laptop,Fresh Deals,5643,1.2%,65,54,3542,3,8283,100,40,16
Festival Delight,6/16/2023,Varanasi,YouTube,Laptop,Fresh Deals,5370,1.3%,69,46,3128,10,4105,149,33,16
Festival Delight,6/17/2023,Varanasi,YouTube,Laptop,Fresh Deals,5429,0.9%,51,54,2730,0,0,106,47,16
Festival Delight,6/18/2023,Varanasi,YouTube,Laptop,Fresh Deals,6081,1.0%,58,61,3546,7,17580,92,27,13
Festival Delight,6/19/2023,Varanasi,YouTube,Laptop,Fresh Deals,6304,0.8%,47,20,940,3,9973,140,0,16
Festival Delight,6/20/2023,Varanasi,YouTube,Laptop,Fresh Deals,9243,1.2%,108,17,1824,7,18313,115,23,13
Festival Delight,6/21/2023,Varanasi,YouTube,Laptop,Fresh Deals,6027,1.0%,62,21,1281,3,12847,66,7,13
Festival Delight,6/22/2023,Varanasi,YouTube,Laptop,Fresh Deals,6040,1.2%,72,56,4033,7,19947,133,0,11
Festival Delight,6/23/2023,Varanasi,YouTube,Laptop,Fresh Deals,7736,0.8%,62,15,902,24,11551,93,30,11
Heritage Exclusive Sale,6/24/2023,Varanasi,YouTube,Laptop,Fresh Deals,5545,0.9%,50,25,1247,17,6874,146,7,18
Heritage Exclusive Sale,6/25/2023,Varanasi,YouTube,Laptop,Fresh Deals,6599,0.7%,47,40,1880,7,7381,89,70,29
Heritage Exclusive Sale,6/26/2023,Varanasi,YouTube,Laptop,Fresh Deals,6651,1.1%,72,45,3239,35,1529,81,17,7
Heritage Exclusive Sale,6/27/2023,Varanasi,YouTube,Laptop,Fresh Deals,7154,1.0%,71,15,1069,35,2415,139,37,27
Heritage Exclusive Sale,6/28/2023,Varanasi,YouTube,Laptop,Fresh Deals,7229,1.0%,69,56,3879,31,9748,84,10,25
Heritage Exclusive Sale,6/29/2023,Varanasi,YouTube,Laptop,Fresh Deals,5216,0.9%,44,47,2098,17,9185,87,57,13
Heritage Exclusive Sale,6/30/2023,Varanasi,YouTube,Laptop,Fresh Deals,6493,0.7%,47,18,819,7,14030,80,7,20
Heritage Exclusive Sale,7/1/2023,Varanasi,YouTube,Laptop,Fresh Deals,5597,1.1%,62,16,1011,24,16735,90,37,29
